Date,Open,High,Low,Close,Adj Close,Volume
2008-04-24,17.799999237060547,18.247499465942383,17.510000228881836,18.075000762939453,16.09794044494629,38086800
2008-04-25,19.0,19.020000457763672,18.477500915527344,18.774999618530273,16.72137451171875,101460000
2008-04-28,19.125,19.322500228881836,18.725000381469727,18.907499313354492,16.839380264282227,132517200
2008-04-29,18.537500381469727,20.219999313354492,17.75,20.219999313354492,18.00830841064453,197308400
2008-04-30,20.350000381469727,21.202499389648438,20.267499923706055,20.862499237060547,18.580541610717773,147543600
2008-05-01,21.09749984741211,21.90999984741211,20.975000381469727,21.350000381469727,19.01471710205078,116395600
2008-05-02,21.822500228881836,21.875,20.25,20.6875,18.42467498779297,136648800
2008-05-05,20.712499618530273,21.375,20.204999923706055,21.264999389648438,18.939010620117188,70377200
2008-05-06,21.36750030517578,22.037500381469727,21.1875,21.88249969482422,19.488964080810547,75913200
2008-05-07,22.207500457763672,22.459999084472656,21.915000915527344,22.125,19.704946517944336,100464800
2008-05-08,22.375,22.4375,21.485000610351562,21.825000762939453,19.437759399414062,92836400
2008-05-09,21.452499389648438,21.667499542236328,20.6299991607666,20.71500015258789,18.44917106628418,94312000
2008-05-12,20.912500381469727,21.1200008392334,19.524999618530273,20.475000381469727,18.23542022705078,147471600
2008-05-13,20.457500457763672,20.875,20.197500228881836,20.594999313354492,18.342288970947266,53249600
2008-05-14,20.825000762939453,21.087499618530273,20.362499237060547,20.5575008392334,18.308900833129883,51400400
2008-05-15,20.63249969482422,20.732500076293945,20.27750015258789,20.5625,18.3133487701416,36688800
2008-05-16,20.677499771118164,20.712499618530273,20.315000534057617,20.592500686645508,18.340068817138672,34066800
2008-05-19,20.5674991607666,21.184999465942383,20.537500381469727,20.829999923706055,18.551589965820312,45473200
2008-05-20,20.719999313354492,20.959999084472656,20.477500915527344,20.684999465942383,18.422452926635742,40702000
2008-05-21,20.670000076293945,20.857500076293945,20.1299991607666,20.212499618530273,18.00162696838379,41831600
2008-05-22,20.142499923706055,20.149999618530273,19.040000915527344,19.327499389648438,17.213438034057617,85283600
2008-05-23,18.959999084472656,19.327499389648438,18.780000686645508,19.087499618530273,16.99968910217285,42196400
2008-05-27,19.229999542236328,19.735000610351562,18.59000015258789,19.684999465942383,17.531835556030273,62776400
2008-05-28,20.072500228881836,20.487499237060547,19.887500762939453,20.479999542236328,18.2398681640625,52996000
2008-05-29,20.857500076293945,21.737499237060547,20.752500534057617,21.3125,18.981307983398438,100613200
2008-05-30,21.5049991607666,21.889999389648438,21.452499389648438,21.59000015258789,19.22846221923828,72016000
2008-06-02,21.552499771118164,21.737499237060547,21.149999618530273,21.517499923706055,19.163888931274414,36856000
2008-06-03,21.752500534057617,21.987499237060547,21.50749969482422,21.889999389648438,19.495641708374023,48411600
2008-06-04,21.770000457763672,22.024999618530273,21.31999969482422,21.3700008392334,19.032533645629883,40684400
2008-06-05,21.614999771118164,21.809999465942383,21.397499084472656,21.809999465942383,19.424402236938477,27059600
2008-06-06,21.475000381469727,21.497499465942383,20.887500762939453,20.912500381469727,18.62506866455078,41748000
2008-06-09,21.0,21.237499237060547,20.139999389648438,20.53499984741211,18.288862228393555,45240000
2008-06-10,20.075000762939453,20.717500686645508,19.90250015258789,20.077499389648438,17.881399154663086,36048400
2008-06-11,20.25,20.25,19.399999618530273,19.434999465942383,17.309173583984375,56996400
2008-06-12,19.737499237060547,20.1924991607666,19.637500762939453,19.889999389648438,17.714412689208984,44605600
2008-06-13,20.065000534057617,20.452499389648438,20.037500381469727,20.38249969482422,18.15304183959961,30689200
2008-06-16,20.3700008392334,20.875,20.274999618530273,20.8174991607666,18.540464401245117,34384000
2008-06-17,21.024999618530273,21.2450008392334,20.920000076293945,21.167499542236328,18.852176666259766,33277600
2008-06-18,20.93000030517578,21.174999237060547,20.860000610351562,20.96500015258789,18.671831130981445,33724000
2008-06-19,20.8700008392334,21.100000381469727,20.405000686645508,21.0674991607666,18.763120651245117,36925200
2008-06-20,20.74250030517578,21.125,20.6875,20.892499923706055,18.60725975036621,42546800
2008-06-23,20.962499618530273,21.087499618530273,20.2549991607666,20.264999389648438,18.048389434814453,30141200
2008-06-24,20.014999389648438,20.735000610351562,19.627500534057617,20.665000915527344,18.404645919799805,49891200
2008-06-25,20.84000015258789,21.104999542236328,20.46500015258789,20.514999389648438,18.271045684814453,50711600
2008-06-26,20.149999618530273,20.184999465942383,19.5049991607666,19.774999618530273,17.611988067626953,76562800
2008-06-27,19.700000762939453,20.717500686645508,19.637500762939453,20.649999618530273,18.391281127929688,176022800
2008-06-30,20.502500534057617,20.709999084472656,20.075000762939453,20.327499389648438,18.104053497314453,49301200
2008-07-01,19.90999984741211,20.352500915527344,19.799999237060547,20.352500915527344,18.126323699951172,44921600
2008-07-02,20.475000381469727,20.600000381469727,19.825000762939453,19.854999542236328,17.68323516845703,33804000
2008-07-03,19.84000015258789,19.952499389648438,19.3125,19.517499923706055,17.38265609741211,28738800
2008-07-07,19.625,19.985000610351562,18.5,18.905000686645508,16.8371524810791,79944400
2008-07-08,18.72249984741211,19.875,18.0625,19.764999389648438,17.60308265686035,95796400
2008-07-09,19.75,19.774999618530273,18.850000381469727,18.967500686645508,16.892820358276367,55322000
2008-07-10,18.940000534057617,19.405000686645508,18.47249984741211,19.3125,17.200077056884766,52812000
2008-07-11,18.899999618530273,19.362499237060547,18.5,18.637500762939453,16.598907470703125,54645200
2008-07-14,19.022499084472656,19.045000076293945,18.125,18.145000457763672,16.16027069091797,42679600
2008-07-15,17.815000534057617,17.827499389648438,16.822500228881836,17.104999542236328,15.23403263092041,84268800
2008-07-16,17.082500457763672,18.139999389648438,16.627500534057617,18.0575008392334,16.082351684570312,92448800
2008-07-17,18.424999237060547,18.764999389648438,17.837499618530273,18.764999389648438,16.712467193603516,67268800
2008-07-18,18.559999465942383,18.622499465942383,18.030000686645508,18.350000381469727,16.342857360839844,46632000
2008-07-21,18.477500915527344,18.735000610351562,17.892499923706055,17.975000381469727,16.00887107849121,52937200
2008-07-22,17.399999618530273,18.5575008392334,16.975000381469727,18.512500762939453,16.48757553100586,65408000
2008-07-23,18.375,18.75,18.149999618530273,18.3125,16.309457778930664,49942800
2008-07-24,18.229999542236328,18.4325008392334,17.489999771118164,17.520000457763672,15.603642463684082,36625600
2008-07-25,17.635000228881836,18.087499618530273,17.267499923706055,17.989999771118164,16.02223014831543,38690800
2008-07-28,18.102500915527344,18.399999618530273,17.5625,17.637500762939453,15.708292961120605,35699200
2008-07-29,17.75749969482422,18.99250030517578,17.752500534057617,18.99250030517578,16.915081024169922,49040400
2008-07-30,19.3125,19.725000381469727,18.5674991607666,19.612499237060547,17.467266082763672,76089200
2008-07-31,19.05500030517578,19.537500381469727,17.872499465942383,18.264999389648438,16.267160415649414,148888800
2008-08-01,18.325000762939453,18.524999618530273,17.587499618530273,17.9325008392334,15.971026420593262,61715600
2008-08-04,17.940000534057617,18.399999618530273,17.875,18.125,16.14246368408203,42686000
2008-08-05,18.299999237060547,18.5575008392334,18.079999923706055,18.399999618530273,16.38738250732422,34354800
2008-08-06,18.200000762939453,18.202499389648438,17.767499923706055,17.8700008392334,15.915358543395996,40924000
2008-08-07,17.69499969482422,17.8125,17.334999084472656,17.375,15.474505424499512,43847200
2008-08-08,17.4424991607666,18.212499618530273,17.27750015258789,18.149999618530273,16.164730072021484,36354400
2008-08-11,18.110000610351562,19.125,17.987499237060547,18.697500228881836,16.652353286743164,55289200
2008-08-12,18.549999237060547,18.700000762939453,18.149999618530273,18.200000762939453,16.209264755249023,33734400
2008-08-13,18.1875,18.542499542236328,18.1200008392334,18.482500076293945,16.48464012145996,29924800
2008-08-14,18.467500686645508,18.947500228881836,18.399999618530273,18.94499969482422,16.897144317626953,25839200
2008-08-15,18.997499465942383,19.13249969482422,18.707500457763672,18.947500228881836,16.89937400817871,26003200
2008-08-18,18.905000686645508,19.0625,18.53499984741211,18.735000610351562,16.70984649658203,25850400
2008-08-19,18.612499237060547,18.809999465942383,18.40250015258789,18.434999465942383,16.4422664642334,21104800
2008-08-20,18.524999618530273,18.677499771118164,18.415000915527344,18.642499923706055,16.627342224121094,18118800
2008-08-21,18.489999771118164,18.65999984741211,18.297500610351562,18.594999313354492,16.584978103637695,15544800
2008-08-22,18.84000015258789,18.947500228881836,18.459999084472656,18.522499084472656,16.520309448242188,20955600
2008-08-25,18.3799991607666,18.72249984741211,18.282499313354492,18.329999923706055,16.34862518310547,18039600
2008-08-26,18.417499542236328,18.575000762939453,18.217500686645508,18.334999084472656,16.353090286254883,18667200
2008-08-27,18.25749969482422,18.625,18.212499618530273,18.612499237060547,16.600589752197266,19141600
2008-08-28,18.6875,18.952499389648438,18.542499542236328,18.912500381469727,16.8681640625,26741200
2008-08-29,18.739999771118164,19.0,18.674999237060547,18.975000381469727,16.923904418945312,19326400
2008-09-02,19.207500457763672,19.375,18.59749984741211,18.747499465942383,16.720993041992188,29898400
2008-09-03,18.639999389648438,18.834999084472656,18.017499923706055,18.262500762939453,16.288421630859375,35400800
2008-09-04,18.1299991607666,18.157499313354492,17.4375,17.625,15.719829559326172,37670000
2008-09-05,17.49250030517578,17.9950008392334,17.3125,17.940000534057617,16.00078010559082,40616800
2008-09-08,18.377500534057617,18.572500228881836,17.170000076293945,17.524999618530273,15.630643844604492,56669600
2008-09-09,17.587499618530273,17.587499618530273,16.795000076293945,16.872499465942383,15.048673629760742,49882000
2008-09-10,16.8174991607666,17.475000381469727,16.657499313354492,17.260000228881836,15.394287109375,43936800
2008-09-11,16.852500915527344,17.84000015258789,16.762500762939453,17.737499237060547,15.820173263549805,47132000
2008-09-12,17.482500076293945,17.915000915527344,17.3125,17.912500381469727,15.97625732421875,28240400
2008-09-15,17.165000915527344,17.7450008392334,17.065000534057617,17.344999313354492,15.4700927734375,38734400
2008-09-16,16.655000686645508,17.239999771118164,16.25,16.587499618530273,14.794480323791504,83596400
2008-09-17,16.452499389648438,16.987499237060547,16.002500534057617,16.022499084472656,14.290553092956543,67536800
2008-09-18,16.049999237060547,16.809999465942383,14.595000267028809,16.725000381469727,14.917120933532715,84189200
2008-09-19,17.752500534057617,17.790000915527344,16.760000228881836,17.392499923706055,15.512453079223633,68941600
2008-09-22,17.229999542236328,17.247499465942383,16.225000381469727,16.295000076293945,14.533600807189941,46266400
2008-09-23,16.462499618530273,16.86750030517578,16.02750015258789,16.725000381469727,14.917120933532715,43803600
2008-09-24,16.762500762939453,16.93000030517578,16.375,16.420000076293945,14.645085334777832,24532400
2008-09-25,16.4375,16.61750030517578,16.135000228881836,16.149999618530273,14.40427017211914,23895200
2008-09-26,15.682499885559082,15.850000381469727,15.199999809265137,15.510000228881836,13.833453178405762,51171200
2008-09-29,15.074999809265137,15.119999885559082,13.97249984741211,14.449999809265137,12.888031959533691,78439200
2008-09-30,14.095000267028809,15.357500076293945,14.095000267028809,15.34749984741211,13.688512802124023,38720400
2008-10-01,15.1875,15.524999618530273,14.802499771118164,15.327500343322754,13.670679092407227,27054000
2008-10-02,15.3725004196167,15.3725004196167,14.327500343322754,14.397500038146973,12.841207504272461,35216000
2008-10-03,14.767499923706055,15.042499542236328,14.077500343322754,14.210000038146973,12.673975944519043,58355600
2008-10-06,13.354999542236328,14.005000114440918,12.5625,13.845000267028809,12.348430633544922,87360800
2008-10-07,14.0,14.109999656677246,12.654999732971191,12.787500381469727,11.405240058898926,75845600
2008-10-08,12.2524995803833,13.607500076293945,11.9375,13.157500267028809,11.735244750976562,75210400
2008-10-09,13.447500228881836,13.984999656677246,12.352499961853027,12.462499618530273,11.11536979675293,42537600
2008-10-10,11.75,13.487500190734863,11.75,13.0,11.594769477844238,72541600
2008-10-13,13.7475004196167,14.75,13.397500038146973,14.717499732971191,13.126614570617676,49433200
2008-10-14,15.5,15.52750015258789,13.8125,14.40250015258789,12.845669746398926,53142400
2008-10-15,13.880000114440918,14.0,12.132499694824219,12.4375,11.093071937561035,76699200
2008-10-16,12.537500381469727,13.332500457763672,12.010000228881836,13.267499923706055,11.833357810974121,56062800
2008-10-17,12.875,13.767499923706055,12.875,13.055000305175781,11.643824577331543,35098400
2008-10-20,13.327500343322754,13.454999923706055,12.779999732971191,13.0024995803833,11.596996307373047,35965600
2008-10-21,12.837499618530273,13.267499923706055,12.572500228881836,12.675000190734863,11.304903030395508,28995600
2008-10-22,12.492500305175781,13.0,12.0,12.1274995803833,10.816583633422852,40243600
2008-10-23,12.1899995803833,12.387499809265137,11.4350004196167,12.079999923706055,10.774218559265137,47970000
2008-10-24,10.949999809265137,12.125,10.9350004196167,11.994999885559082,10.698407173156738,40798800
2008-10-27,11.7524995803833,12.300000190734863,11.609999656677246,11.647500038146973,10.388468742370605,41901600
2008-10-28,11.975000381469727,12.895000457763672,11.762499809265137,12.492500305175781,11.142126083374023,58436000
2008-10-29,12.600000381469727,13.3774995803833,12.3774995803833,12.672499656677246,11.302672386169434,55994400
2008-10-30,12.647500038146973,14.039999961853027,12.645000457763672,13.5625,12.096465110778809,74913200
2008-10-31,13.47249984741211,14.020000457763672,13.25,13.837499618530273,12.341739654541016,40372800
2008-11-03,13.979999542236328,14.024999618530273,12.977499961853027,13.1225004196167,11.704031944274902,28425200
2008-11-04,13.595000267028809,15.112500190734863,13.470000267028809,14.952500343322754,13.336213111877441,73603600
2008-11-05,14.572500228881836,14.800000190734863,14.107500076293945,14.117500305175781,12.591475486755371,44992000
2008-11-06,13.760000228881836,14.0,12.6850004196167,12.882499694824219,11.489968299865723,52092800
2008-11-07,13.112500190734863,13.699999809265137,12.827500343322754,13.375,11.929232597351074,30906400
2008-11-10,13.824999809265137,13.824999809265137,12.800000190734863,12.9975004196167,11.592535972595215,26516800
2008-11-11,12.7475004196167,13.7475004196167,12.59000015258789,13.447500228881836,11.993898391723633,32392800
2008-11-12,13.112500190734863,13.912500381469727,12.795000076293945,12.9375,11.561594009399414,42746000
2008-11-13,12.970000267028809,13.645000457763672,12.47249984741211,13.609999656677246,12.162571907043457,38733600
2008-11-14,13.27750015258789,14.25,13.112500190734863,13.5600004196167,12.117891311645508,37410400
2008-11-17,13.27750015258789,13.557499885559082,12.914999961853027,13.1899995803833,11.787240982055664,29303200
2008-11-18,13.197500228881836,13.770000457763672,13.15250015258789,13.65999984741211,12.207258224487305,31482800
2008-11-19,13.5,13.960000038146973,12.8100004196167,12.895000457763672,11.523614883422852,34948000
2008-11-20,12.552499771118164,12.824999809265137,12.0,12.03499984741211,10.755075454711914,50990000
2008-11-21,12.399999618530273,12.399999618530273,10.885000228881836,11.595000267028809,10.36186408996582,84771200
2008-11-24,11.90250015258789,12.5,11.444999694824219,12.430000305175781,11.108064651489258,44853600
2008-11-25,12.59000015258789,12.742500305175781,12.25,12.382499694824219,11.065618515014648,44959600
2008-11-26,12.202500343322754,13.0,12.050000190734863,13.0,11.617447853088379,27670000
2008-11-28,12.927499771118164,13.1850004196167,12.792499542236328,13.140000343322754,11.742555618286133,10610000
2008-12-01,12.75,12.78499984741211,11.917499542236328,12.012499809265137,10.734966278076172,30951600
2008-12-02,12.172499656677246,12.4399995803833,11.882499694824219,12.420000076293945,11.099128723144531,26573200
2008-12-03,12.029999732971191,13.1875,12.02750015258789,13.109999656677246,11.715744972229004,36399600
2008-12-04,12.982500076293945,13.1875,12.555000305175781,12.702500343322754,11.351585388183594,30484400
2008-12-05,12.4375,13.367500305175781,12.125,13.295000076293945,11.881074905395508,40991600
2008-12-08,13.600000381469727,14.417499542236328,13.492500305175781,14.039999961853027,12.546844482421875,53093600
2008-12-09,13.875,14.109999656677246,13.274999618530273,13.382499694824219,11.959266662597656,32127200
2008-12-10,13.287500381469727,13.462499618530273,12.737500190734863,13.289999961853027,11.876606941223145,30186800
2008-12-11,13.100000381469727,13.647500038146973,12.930000305175781,13.022500038146973,11.637552261352539,29928400
2008-12-12,12.6274995803833,13.477499961853027,12.625,13.237500190734863,11.829689979553223,25100000
2008-12-15,13.202500343322754,13.442500114440918,12.942500114440918,13.1875,11.785004615783691,21858800
2008-12-16,13.324999809265137,13.694999694824219,13.1850004196167,13.692500114440918,12.23629379272461,30714400
2008-12-17,13.572500228881836,14.0,13.515000343322754,13.84000015258789,12.368107795715332,24687600
2008-12-18,13.842499732971191,14.047499656677246,13.517499923706055,13.675000190734863,12.220659255981445,30374800
2008-12-19,13.6274995803833,14.057499885559082,13.444999694824219,13.742500305175781,12.280980110168457,35585200
2008-12-22,13.71500015258789,13.8100004196167,13.244999885559082,13.4375,12.008419036865234,14083600
2008-12-23,13.380000114440918,13.600000381469727,13.279999732971191,13.412500381469727,11.986076354980469,10670400
2008-12-24,13.359999656677246,13.4375,13.162500381469727,13.22249984741211,11.816285133361816,6529600
2008-12-26,13.194999694824219,13.364999771118164,12.982500076293945,13.3125,11.896713256835938,6476400
2008-12-29,13.262499809265137,13.397500038146973,12.982500076293945,13.042499542236328,11.655426025390625,13801600
2008-12-30,13.050000190734863,13.050000190734863,12.567500114440918,12.7475004196167,11.391800880432129,17095200
2008-12-31,12.65250015258789,13.192500114440918,12.649999618530273,13.112500190734863,11.717982292175293,16371600
2009-01-02,13.229999542236328,13.427499771118164,13.0600004196167,13.359999656677246,11.939159393310547,13199200
2009-01-05,13.25,13.824999809265137,13.25,13.454999923706055,12.024054527282715,16600000
2009-01-06,13.625,14.494999885559082,13.625,14.40250015258789,12.870790481567383,32506400
2009-01-07,14.172499656677246,14.487500190734863,13.9975004196167,14.09000015258789,12.591524124145508,28441600
2009-01-08,14.0024995803833,14.074999809265137,13.317500114440918,13.9399995803833,12.457478523254395,34683600
2009-01-09,14.005000114440918,14.077500343322754,13.694999694824219,13.904999732971191,12.426200866699219,16702400
2009-01-12,13.822500228881836,14.037500381469727,13.140000343322754,13.239999771118164,11.831921577453613,31520400
2009-01-13,13.1875,13.335000038146973,12.8774995803833,13.28499984741211,11.872142791748047,23133200
2009-01-14,13.0024995803833,13.15250015258789,12.555000305175781,12.742500305175781,11.387330055236816,25246800
2009-01-15,12.595000267028809,12.712499618530273,11.875,12.345000267028809,11.0321044921875,47446400
2009-01-16,12.257499694824219,12.362500190734863,11.302499771118164,11.852499961853027,10.591985702514648,69204800
2009-01-20,11.512499809265137,11.602499961853027,10.515000343322754,10.604999542236328,9.477158546447754,59766000
2009-01-21,10.800000190734863,11.287500381469727,10.675000190734863,11.045000076293945,9.870362281799316,50503200
2009-01-22,10.944999694824219,11.420000076293945,10.807499885559082,11.045000076293945,9.870362281799316,31927600
2009-01-23,10.672499656677246,11.112500190734863,10.444999694824219,11.079999923706055,9.901640892028809,22617200
2009-01-26,11.074999809265137,11.3100004196167,10.630000114440918,10.647500038146973,9.515137672424316,24009200
2009-01-27,10.8725004196167,11.047499656677246,10.65999984741211,11.037500381469727,9.863659858703613,26436000
2009-01-28,11.477499961853027,11.869999885559082,11.3125,11.805000305175781,10.549534797668457,32089600
2009-01-29,11.484999656677246,12.02750015258789,11.3125,11.567500114440918,10.33729362487793,26097600
2009-01-30,11.762499809265137,12.337499618530273,11.71500015258789,12.337499618530273,11.025405883789062,30315200
2009-02-02,12.0649995803833,12.4975004196167,11.885000228881836,12.492500305175781,11.163919448852539,28544000
2009-02-03,12.552499771118164,12.737500190734863,12.047499656677246,12.09749984741211,10.810927391052246,28953600
2009-02-04,12.21500015258789,12.5600004196167,12.140000343322754,12.282500267028809,10.976252555847168,33166400
2009-02-05,13.0600004196167,13.774999618530273,12.875,13.4350004196167,12.006184577941895,96728400
2009-02-06,13.487500190734863,14.0,13.420000076293945,13.852499961853027,12.379283905029297,45907600
2009-02-09,13.880000114440918,14.087499618530273,13.649999618530273,13.829999923706055,12.359179496765137,31874400
2009-02-10,13.782500267028809,14.0,13.40250015258789,13.462499618530273,12.030759811401367,38071600
2009-02-11,13.524999618530273,13.807499885559082,13.375,13.739999771118164,12.302740097045898,23668000
2009-02-12,13.569999694824219,14.149999618530273,13.274999618530273,14.100000381469727,12.625082015991211,34827600
2009-02-13,14.232500076293945,14.487500190734863,13.8149995803833,13.987500190734863,12.524345397949219,40788000
2009-02-17,13.672499656677246,13.800000190734863,13.417499542236328,13.5625,12.143804550170898,35581600
2009-02-18,13.642499923706055,14.22249984741211,13.5625,14.037500381469727,12.569121360778809,36329200
2009-02-19,14.237500190734863,14.475000381469727,13.8725004196167,13.907500267028809,12.452713012695312,35102400
2009-02-20,13.662500381469727,14.022500038146973,13.625,13.914999961853027,12.459427833557129,42908000
2009-02-23,14.010000228881836,14.210000038146973,13.4975004196167,13.5625,12.143804550170898,31967200
2009-02-24,13.585000038146973,14.244999885559082,13.40250015258789,14.087499618530273,12.613884925842285,43590800
2009-02-25,14.02750015258789,14.137499809265137,13.78499984741211,13.854999542236328,12.405707359313965,34394800
2009-02-26,14.0625,14.164999961853027,13.697500228881836,14.015000343322754,12.548973083496094,35902400
2009-02-27,13.75,14.475000381469727,13.75,14.177499771118164,12.694472312927246,47237200
2009-03-02,13.982500076293945,14.242500305175781,13.467499732971191,13.539999961853027,12.123662948608398,39060000
2009-03-03,13.682499885559082,13.907500267028809,13.302499771118164,13.59000015258789,12.168425559997559,42195600
2009-03-04,13.75,13.967499732971191,13.475000381469727,13.822500228881836,12.376607894897461,35775200
2009-03-05,13.637499809265137,13.8725004196167,13.170000076293945,13.354999542236328,11.958013534545898,44144800
2009-03-06,13.4399995803833,13.537500381469727,12.302499771118164,12.547499656677246,11.234976768493652,60701600
2009-03-09,12.417499542236328,12.770000457763672,12.1850004196167,12.449999809265137,11.147674560546875,33554400
2009-03-10,12.7475004196167,13.217499732971191,12.647500038146973,13.217499732971191,11.834892272949219,38644400
2009-03-11,13.414999961853027,13.414999961853027,12.630000114440918,12.842499732971191,11.499119758605957,36124400
2009-03-12,12.824999809265137,13.522500038146973,12.567500114440918,13.522500038146973,12.107989311218262,43276000
2009-03-13,13.5649995803833,13.837499618530273,12.925000190734863,13.012499809265137,11.651334762573242,49564400
2009-03-16,13.244999885559082,13.432499885559082,12.96500015258789,13.042499542236328,11.678199768066406,33474400
2009-03-17,13.0,13.845000267028809,12.832500457763672,13.822500228881836,12.376607894897461,25730400
2009-03-18,13.612500190734863,14.125,13.364999771118164,14.077500343322754,12.604933738708496,45296400
2009-03-19,14.095000267028809,14.175000190734863,13.107500076293945,13.172499656677246,11.794597625732422,41743600
2009-03-20,13.300000190734863,13.59000015258789,13.125,13.132499694824219,11.758785247802734,33476000
2009-03-23,13.467499732971191,13.895000457763672,13.225000381469727,13.885000228881836,12.432572364807129,44656800
2009-03-24,13.569999694824219,13.697500228881836,13.317500114440918,13.399999618530273,11.998306274414062,43555600
2009-03-25,13.487500190734863,13.6875,12.819999694824219,13.1875,11.808030128479004,58624800
2009-03-26,13.345000267028809,13.947500228881836,13.130000114440918,13.875,12.423611640930176,59466400
2009-03-27,13.569999694824219,14.077500343322754,13.552499771118164,13.5625,12.143804550170898,32687200
2009-03-30,13.324999809265137,13.712499618530273,13.2524995803833,13.375,11.975915908813477,38596400
2009-03-31,13.600000381469727,14.057499885559082,13.460000038146973,13.899999618530273,12.445998191833496,47446400
2009-04-01,13.6875,14.0,13.407500267028809,13.572500228881836,12.152755737304688,44144400
2009-04-02,13.864999771118164,14.27750015258789,13.779999732971191,13.897500038146973,12.443763732910156,47396800
2009-04-03,13.817500114440918,15.039999961853027,13.817500114440918,15.020000457763672,13.448843002319336,57694800
2009-04-06,14.675000190734863,15.010000228881836,14.4375,14.782500267028809,13.236184120178223,44927600
2009-04-07,14.595000267028809,14.6899995803833,14.267499923706055,14.287500381469727,12.79296588897705,27122400
2009-04-08,14.449999809265137,14.467499732971191,14.102499961853027,14.454999923706055,12.94294548034668,23815600
2009-04-09,14.712499618530273,14.882499694824219,14.407500267028809,14.697500228881836,13.160077095031738,45785600
2009-04-13,14.539999961853027,15.350000381469727,14.5,15.27750015258789,13.679411888122559,38124400
2009-04-14,15.02750015258789,15.229999542236328,14.532500267028809,14.582500457763672,13.057108879089355,35712000
2009-04-15,14.507499694824219,14.819999694824219,14.3125,14.77750015258789,13.231710433959961,29687600
2009-04-16,14.524999618530273,14.842499732971191,14.375,14.517499923706055,12.998906135559082,36114000
2009-04-17,14.545000076293945,14.782500267028809,14.3149995803833,14.5,12.983234405517578,37814400
2009-04-20,14.25,14.420000076293945,13.739999771118164,13.75,12.311691284179688,42577200
2009-04-21,13.710000038146973,14.675000190734863,13.5625,14.657500267028809,13.124260902404785,37746000
2009-04-22,14.449999809265137,14.984999656677246,14.302499771118164,14.3774995803833,12.873552322387695,34680000
2009-04-23,14.5625,14.742500305175781,14.274999618530273,14.557499885559082,13.034719467163086,35890800
2009-04-24,14.827500343322754,15.1875,14.510000228881836,15.095000267028809,13.515997886657715,39686000
2009-04-27,14.694999694824219,14.930000305175781,14.657500267028809,14.717499732971191,13.177985191345215,29496800
2009-04-28,14.537500381469727,15.510000228881836,14.524999618530273,15.177499771118164,13.58986759185791,42287600
2009-04-29,15.47249984741211,15.9350004196167,15.3774995803833,15.8774995803833,14.216644287109375,59240400
2009-04-30,16.03499984741211,17.0,15.979999542236328,16.239999771118164,14.54122543334961,101753600
2009-05-01,16.037500381469727,16.575000762939453,15.65999984741211,16.252500534057617,14.552416801452637,60616800
2009-05-04,16.520000457763672,17.139999389648438,16.18000030517578,17.049999237060547,15.266494750976562,78935200
